Downloaded from wid.world on 11-10-2021 at 09:46:50
France;"aptinc_p0p10_992_i_FR
Revenu national avant impôt
P0-10 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p0p10;2008;827.2
France;"aptinc_p0p10_992_i_FR
Revenu national avant impôt
P0-10 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p0p10;2013;537.5
France;"aptinc_p0p10_992_i_FR
Revenu national avant impôt
P0-10 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p0p10;2018;
France;"aptinc_p10p20_992_i_FR
Revenu national avant impôt
P10-20 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p10p20;2008;7638.3
France;"aptinc_p10p20_992_i_FR
Revenu national avant impôt
P10-20 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p10p20;2013;7535.6
France;"aptinc_p10p20_992_i_FR
Revenu national avant impôt
P10-20 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p10p20;2018;
France;"aptinc_p20p30_992_i_FR
Revenu national avant impôt
P20-30 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p20p30;2008;16529.5
France;"aptinc_p20p30_992_i_FR
Revenu national avant impôt
P20-30 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p20p30;2013;16839.3
France;"aptinc_p20p30_992_i_FR
Revenu national avant impôt
P20-30 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p20p30;2018;
France;"aptinc_p30p40_992_i_FR
Revenu national avant impôt
P30-40 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p30p40;2008;23285.9
France;"aptinc_p30p40_992_i_FR
Revenu national avant impôt
P30-40 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p30p40;2013;23573.4
France;"aptinc_p30p40_992_i_FR
Revenu national avant impôt
P30-40 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p30p40;2018;
France;"aptinc_p40p50_992_i_FR
Revenu national avant impôt
P40-50 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p40p50;2008;28475.8
France;"aptinc_p40p50_992_i_FR
Revenu national avant impôt
P40-50 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p40p50;2013;28656.9
France;"aptinc_p40p50_992_i_FR
Revenu national avant impôt
P40-50 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p40p50;2018;
Nouvelle-Zélande;"aptinc_p0p10_992_i_NZ
Revenu national avant impôt
P0-10 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p0p10;2008;5784.1
Nouvelle-Zélande;"aptinc_p0p10_992_i_NZ
Revenu national avant impôt
P0-10 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p0p10;2013;3332.8
Nouvelle-Zélande;"aptinc_p0p10_992_i_NZ
Revenu national avant impôt
P0-10 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p0p10;2018;3298.4
Nouvelle-Zélande;"aptinc_p10p20_992_i_NZ
Revenu national avant impôt
P10-20 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p10p20;2008;16775.0
Nouvelle-Zélande;"aptinc_p10p20_992_i_NZ
Revenu national avant impôt
P10-20 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p10p20;2013;10635.5
Nouvelle-Zélande;"aptinc_p10p20_992_i_NZ
Revenu national avant impôt
P10-20 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p10p20;2018;10425.3
Nouvelle-Zélande;"aptinc_p20p30_992_i_NZ
Revenu national avant impôt
P20-30 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p20p30;2008;28001.0
Nouvelle-Zélande;"aptinc_p20p30_992_i_NZ
Revenu national avant impôt
P20-30 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p20p30;2013;20013.7
Nouvelle-Zélande;"aptinc_p20p30_992_i_NZ
Revenu national avant impôt
P20-30 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p20p30;2018;20135.7
Nouvelle-Zélande;"aptinc_p30p40_992_i_NZ
Revenu national avant impôt
P30-40 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p30p40;2008;41147.4
Nouvelle-Zélande;"aptinc_p30p40_992_i_NZ
Revenu national avant impôt
P30-40 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p30p40;2013;35379.9
Nouvelle-Zélande;"aptinc_p30p40_992_i_NZ
Revenu national avant impôt
P30-40 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p30p40;2018;35890.1
Nouvelle-Zélande;"aptinc_p40p50_992_i_NZ
Revenu national avant impôt
P40-50 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p40p50;2008;52447.9
Nouvelle-Zélande;"aptinc_p40p50_992_i_NZ
Revenu national avant impôt
P40-50 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p40p50;2013;51058.5
Nouvelle-Zélande;"aptinc_p40p50_992_i_NZ
Revenu national avant impôt
P40-50 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p40p50;2018;51570.2
États-Unis;"aptinc_p0p10_992_i_US
Revenu national avant impôt
P0-10 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p0p10;2008;-136.7
États-Unis;"aptinc_p0p10_992_i_US
Revenu national avant impôt
P0-10 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p0p10;2013;470.5
États-Unis;"aptinc_p0p10_992_i_US
Revenu national avant impôt
P0-10 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p0p10;2018;-270.9
États-Unis;"aptinc_p10p20_992_i_US
Revenu national avant impôt
P10-20 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p10p20;2008;8107.7
États-Unis;"aptinc_p10p20_992_i_US
Revenu national avant impôt
P10-20 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p10p20;2013;8300.5
États-Unis;"aptinc_p10p20_992_i_US
Revenu national avant impôt
P10-20 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p10p20;2018;8030.0
États-Unis;"aptinc_p20p30_992_i_US
Revenu national avant impôt
P20-30 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p20p30;2008;15525.0
États-Unis;"aptinc_p20p30_992_i_US
Revenu national avant impôt
P20-30 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p20p30;2013;15013.9
États-Unis;"aptinc_p20p30_992_i_US
Revenu national avant impôt
P20-30 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p20p30;2018;16406.1
États-Unis;"aptinc_p30p40_992_i_US
Revenu national avant impôt
P30-40 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p30p40;2008;23564.4
États-Unis;"aptinc_p30p40_992_i_US
Revenu national avant impôt
P30-40 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p30p40;2013;22485.7
États-Unis;"aptinc_p30p40_992_i_US
Revenu national avant impôt
P30-40 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p30p40;2018;24887.6
États-Unis;"aptinc_p40p50_992_i_US
Revenu national avant impôt
P40-50 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p40p50;2008;33196.6
États-Unis;"aptinc_p40p50_992_i_US
Revenu national avant impôt
P40-50 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p40p50;2013;32274.9
États-Unis;"aptinc_p40p50_992_i_US
Revenu national avant impôt
P40-50 | Revenu ou capital moyen | adultes | individus |  | ppp | constant (2020)
";p40p50;2018;35002.2
